game_id,Platform,g_company,game_n,genre,rating,release_date,price
1011310,windows,wHDinc.,PARSE ALLY,Action,10,2019-02-04,2.09
422900,windows,Knuckle Cracker,Particle Fleet: Emergence,Indie,9.215686275,2016-09-29,11.39
295690,windows,Andy Wallace,PARTICLE MACE,Action,8.897280967,2015-01-22,7.19
343360,windows,Microblast Games,Particula,Casual,6.836215666,2015-02-02,0.79
259470,windows,SeeThrough Studios,Particulars,Indie,6.875,2014-11-19,4.79
657300,windows,Giant Margarita,Party Crashers,Indie,10,2018-10-03,11.39
538550,windows,Giant Margarita,Party Golf,Indie,7.931034483,2016-10-26,10.99
356570,windows,Pinokl Games,Party Hard,Action,8.76538605,2015-08-25,7.19
572430,windows,Pinokl Games,Party Hard 2,Action,8.416,2018-10-25,15.49
437900,windows,vikingfabian.com,Party Jousting,Casual,9.083728278,2016-03-01,0.0
212700,windows,Crankshaft Games,Party of Sin,Action,5.240641711,2012-12-13,4.79
506500,windows,Everglow Interactive Inc.,Party Panic,Action,7.325443787,2017-08-07,12.99
452320,windows,The Glitch Factory,Party Saboteurs: After Party,Indie,6.511627907,2016-10-20,6.99
513330,windows,Pinokl Games,Party Tycoon,Indie,5.434782609,2017-10-19,3.99
353990,windows,Bearded Bird Game Studio,Parvaneh: Legacy of the Light\'s Guardians,Action,6.315789474,2016-08-26,6.99
1010150,windows,Snkl Studio,PASHTET,Casual,8.888888889,2019-01-19,0.79
979760,windows,Fabio Adamo,PASKA BATTLE STYLE!,Action,6.666666667,2018-12-17,0.0
873850,windows,Magic Time Software,PASSAGE,Action,2.5,2018-11-14,4.79
567860,windows,Netmin Games,Passage 4,Casual,8.888888889,2016-12-13,5.99
601490,windows,MPC VR,Passengers: Awakening VR Experience,Adventure,5.333333333,2017-03-14,5.79
331120,windows,VIS-Games,Passing Pineview Forest,Action,6.748466258,2014-11-21,0.0
582550,windows,Flamebait Games,Passpartout: The Starving Artist,Casual,7.845102506,2017-06-06,6.99
646050,windows,Phantom 8 Studio,Past Cure,Action,3.846153846,2018-02-23,24.99
486690,windows,Maru Project Develop Team,Pastelia Stories,Adventure,7.438494935,2017-03-16,6.99
65710,windows,Centauri Production,Pat & Mat,Casual,8.342696629,2010-11-05,3.99
449150,windows,Simon Christiansen,PataNoir,Adventure,9,2016-06-01,6.99
528250,windows,DIGIDICED,Patchwork,Casual,7.777777778,2016-12-06,5.19
794740,windows,Killer Bees Games,Patent9 - Goddess of Trust,Adventure,6.666666667,2018-03-11,7.19
238960,windows,Grinding Gear Games,Path of Exile,Action,9.21284262,2013-10-23,0.0
895420,windows,Cordelia Games,Path of Sin: Greed,Adventure,10,2018-08-30,11.39
513440,windows,Envision Entertainment,Path of War,Free to Play,5.328947368,2016-09-12,0.0
725980,windows,Causa Creations,Path Out,Adventure,9.590163934,2017-11-02,0.0
770410,windows,DevilishGames,Path to Mnemosyne,Adventure,9.523809524,2018-09-26,7.19
370390,windows,DEKDEV,Path to the Sky,Action,7.846153846,2016-02-02,6.99
480640,windows,Obsidian Entertainment,Pathfinder Adventures,Violent,6.27753304,2017-06-15,11.39
640820,windows,Owlcat Games,Pathfinder: Kingmaker,RPG,7.142184003,2018-09-25,34.99
794780,windows,折翼的红领巾,Pathogen-病原体,Action,8.888888889,2019-04-02,5.19
384110,windows,Ice-Pick Lodge,Pathologic Classic HD,Action,8.489425982,2015-10-29,9.99
679300,windows,Broguelike,PATHOS,Casual,10,2017-12-05,2.09
827770,windows,Acylis Studios UF,Pathosis,Action,3.333333333,2018-04-10,4.79
716240,windows,Mystic cat,Pathstow Mystery VR,Adventure,7.5,2017-10-20,7.19
546430,windows,Robotality,Pathway,Adventure,6.301587302,2019-04-11,12.99
682080,windows,Bromio,Pato Box,Action,9.130434783,2018-03-15,11.39
33570,windows,Ascaron Entertainment ltd.,Patrician III,RPG,7.706666667,2010-11-18,3.99
57620,windows,Gaming Minds Studios,Patrician IV - Steam Special Edition,Strategy,5.425531915,2010-09-17,9.99
503860,windows,Sebastian Schöner,Patterna,Indie,9.375,2016-10-03,4.99
569050,mac,Xoron GmbH,Paul Pixel - The Awakening,Adventure,10,2017-01-09,2.89
592720,windows,Angry Array,Paulo\'s Wing,Action,6.25,2017-02-23,4.99
892560,windows,Another Circus,PaulPaul - Act 1,Adventure,9.6,2018-07-25,0.0
417150,windows,Visiontrick Media,Pavilion,Adventure,7.407407407,2016-09-23,6.99
555160,windows,davevillz,Pavlov VR,Violent,8.926519504,2017-02-27,6.99
758730,windows,Torus Games,Paw Patrol: On A Roll!,Action,8.333333333,2018-10-23,24.99
610410,windows,Manufacture 43,PAWARUMI,Action,9.268292683,2018-01-30,12.99
557770,windows,ODBear Studios,Pawn,Nudity,6.666666667,2016-12-09,4.99
890130,windows,Aslan Game Studio,Pawn of the Dead,Indie,8,2018-08-27,2.89
826450,windows,Go-Ah! Games,Paws \'n Claws VR,Action,6.666666667,2018-05-21,7.19
434000,windows,Might and Delight,Paws: A Shelter 2 Game,Adventure,8.98989899,2016-03-24,10.99
416760,windows,Best Gaem Studio,Pay2Win: The Tricks Exposed,Adventure,6.115702479,2015-12-15,3.99
218620,windows,OVERKILL - a Starbreeze Studio.,PAYDAY 2,Action,8.452187962,2013-08-13,7.49
24240,windows,OVERKILL Software,PAYDAY™ The Heist,Action,9.318683092,2011-10-20,10.99
548500,windows,GZ Storm,Payroll,Adventure,8.5,2017-04-03,0.79
621060,windows,Claudiu Kiss,PC Building Simulator,Indie,8.943853911,2019-01-29,14.99
314770,windows,Polynetix Studio,Pe-2: Dive Bomber,Indie,6.666666667,2014-08-06,6.99
823100,windows,SharkGame,Peace Duke,Action,5.789473684,2018-03-26,2.09
523880,windows,peakvox,peakvox Escape Virus HD,Action,7.5,2016-11-09,3.99
552200,windows,peakvox,peakvox Mew Mew Chamber for Steam,Action,10,2016-12-15,1.99
552210,windows,peakvox,peakvox Route Candle for Steam,Action,10,2016-12-15,1.99
766700,windows,YAOYICHEN,PearsAndGrayWitch,Action,5.555555556,2018-01-01,3.99
1062120,windows,Artur Rezende,Peas Adventure,Casual,10,2019-04-18,0.79
424610,windows,Ratalaika Games S.L.,Peasant Knight,Action,10,2019-03-22,2.09
819990,windows,Lazymonks Entertainment Pvt. Ltd.,Peccator,Adventure,5.833333333,2018-04-13,2.99
979320,windows,El Dokterino,Pedal-Olli 3D,Action,10,2019-04-12,3.99
1048100,windows,Redaster Studio,Peekaboo,Action,9.516129032,2019-03-29,3.99
699600,windows,Arzola\'s,PEG,Casual,9.638554217,2017-10-09,0.79
699790,windows,Jérémy Pionnier,Pegasus Door,Action,6.666666667,2017-09-07,2.79
794030,windows,Astronomic Games,Pegasus-5: Gone Astray,Violent,10,2018-07-11,5.19
708450,windows,CrackedGhostGames,Pembrey,Violent,7.368421053,2018-02-19,0.79
535010,windows,ReaVR Games,Pen Island VR,Action,6.666666667,2016-10-14,5.59
307590,windows,Self Made Miracle,Penarium,Action,8.378378378,2015-09-22,6.99
423320,windows,Choice of Games,Pendragon Rising,Indie,8.255813953,2015-12-04,2.89
840290,windows,Valiant Game Studio AB,Pendula Swing Episode 1 - Tired and Retired,Adventure,7.307692308,2018-08-15,0.0
11280,windows,Frogames,Penguins Arena: Sedna\'s World,Action,8.748787585,2008-12-18,4.79
675950,windows,HexWar Games,Peninsular War Battles,Strategy,3.888888889,2017-09-01,6.99
739720,windows,Lionsart,Penkura,Action,7.142857143,2018-12-19,7.19
213030,windows,Zeboyd Games,Penny Arcade\'s On the Rain-Slick Precipice of Darkness 3,Indie,8.677839851,2012-06-25,1.69
237570,windows,Zeboyd Games,Penny Arcade\'s On the Rain-Slick Precipice of Darkness 4,Indie,8.161290323,2013-06-07,1.69
839240,windows,Bobby Zeal,Penny Black,Free to Play,9.516129032,2018-05-17,0.0
22180,windows,Frictional Games,Penumbra Overture,Gore,9.100877193,2009-03-06,0.0
22120,windows,Frictional Games,Penumbra: Black Plague Gold Edition,Nudity,9.46440678,2009-01-23,0.0
915770,windows,Whitway Studios,People Cu3ed,Action,10,2018-11-07,8.99
618190,windows,Perfect Square Studios LLC,People Eater,Action,10,2017-07-25,5.99
740220,windows,StalkerAlex,PeoplePackages,Casual,5,2017-11-07,0.79
487590,windows,EnsenaSoft,Pepe Porcupine,Casual,5.242718447,2016-06-06,0.79
1039060,windows,pepeizq,pepeizq\'s Cities,Indie,0,2019-04-12,5.0
642650,windows,Emad,Pepper\'s Puzzles,Casual,9.545454545,2017-08-08,4.99
426310,windows,The Deep End Games,Perception,Adventure,7.258687259,2017-05-30,15.49
745760,windows,Ithaqua Labs,Perceptions of the Dead,Adventure,9.27480916,2017-10-31,0.0
817860,windows,Ithaqua Labs,Perceptions of the Dead 2,Adventure,10,2018-06-14,5.79
573460,windows,Douglas Liang,Perch,Action,5.555555556,2017-01-05,5.59
536370,windows,Jamhack Games,Percussive VR,Casual,6,2016-11-11,6.99
573080,windows,Domino Digital Limited,Peregrin,Adventure,8.028169014,2017-08-08,10.99
725500,windows,Handle Order,Pereulok: The Series,Adventure,7.857142857,2017-12-18,3.19
540740,windows,nDreams / Near Light,Perfect,Simulation,4.807692308,2016-12-16,7.99
427780,windows,Ivanovich Games,PERFECT ANGLE: The puzzle game based on optical illusions,Adventure,7.911392405,2015-12-22,6.99
536490,windows,Homiebear Studio,Perfect Fit - Totemland,Casual,8,2016-11-10,2.79
787040,windows,yeswecamp,Perfect Heist,Action,6.260162602,2018-08-17,3.99
968380,windows,Özgün BURSALIOĞLU,Perfect Life VR,Indie,6,2018-11-15,1.69
605160,windows,Digital Upthrust,Perfect Plan,Action,6,2017-03-30,2.79
405720,windows,Will Sykes Games,Perfect Universe - Play with Gravity,Action,7.450980392,2016-02-26,6.99
355380,windows,14Dimension Enterprise,Perfection of Wisdom,Casual,2.5,2015-04-06,6.19
349540,windows,TBA Games,PeriAreion,Indie,4.042553191,2015-02-19,4.79
661070,windows,Boejunda LLC,Perigee,Casual,10,2018-02-28,1.69
347710,windows,IF Games,Perils of Man,Adventure,8.012820513,2015-04-28,6.99
289440,windows,K-D Lab,Perimeter,Strategy,8.055555556,2014-04-03,2.79
12420,windows,KDV Games,Perimeter 2: New Earth,Strategy,2.264150943,2009-02-10,10.99
289240,windows,K-D Lab,Perimeter: Emperor\'s Testament,Strategy,5.882352941,2014-05-22,2.79
864850,windows,Spanking Machine,Permission VR,Indie,5,2018-08-24,2.09
575630,windows,Cleverweek,Permute,Casual,5.5,2017-03-17,1.59
223410,windows,Avatar Creations,Perpetuum,Indie,7.010785824,2014-10-17,3.99
641590,windows,moBack,Perplexigon,Action,6.666666667,2017-09-21,6.99
1052850,windows,Trash Dragon Games,Perplexity: Suburban Home,Casual,0,2019-04-11,3.99
409340,windows,Christian Piano,Perraw - FPS Clone War Alpha,Action,6.698113208,2016-01-29,0.79
854870,windows,Tap It Games,Perseverance: Part 1,Violent,9.655172414,2018-07-23,2.99
621080,windows,Sodigital,Persian Nights: Sands of Wonders,Adventure,9.390243902,2017-06-29,6.99
543940,windows,Crepe Studios,Perso,Casual,10,2017-04-20,3.99
618350,windows,Dual Heights Software,Personal Disco VR,Casual,9.259259259,2017-04-06,5.19
601990,windows,Teatime Research Ltd.,Perspectives: Aleppo-Helsinki,Simulation,4.666666667,2017-11-15,0.0
816890,windows,Gamezaur,Perspecto,Casual,10,2018-06-06,2.09
890630,windows,ProudMom Games,Perspectrum,Action,10,2018-08-09,5.79
455110,windows,Not Magic,Pertinence,Action,7.272727273,2016-03-25,2.79
378930,windows,Skyjaz Games,Pesadelo - Regressão,Action,6.875,2016-02-10,8.29
354920,windows,Flump Studios,Pester,Indie,5.810810811,2015-08-21,0.79
853480,windows,DIEDEMOR STUDIO GAMES,Pestis,Indie,7.857142857,2018-05-10,1.69
710250,windows,Otterly Bearable Games,Pet Squad Racing,Indie,7.5,2017-10-06,2.09
730460,windows,RegiGames,Peter World,Action,0,2018-08-17,2.09
709630,windows,Z Games,Petrichor,Adventure,5.675675676,2017-11-02,1.59
15160,windows,Ubisoft,Petz® Horsez® 2,Simulation,6.666666667,2009-08-27,4.29
1026030,windows,StarSystemStudios™,Pew Pew Rocket,Action,10,2019-02-28,1.69
390520,windows,Outerminds Inc.,PewDiePie: Legend of the Brofist,Action,8.886217949,2015-12-10,5.59
468930,windows,Polyslash,Phantaruk,Action,6.056338028,2016-08-16,3.99
608870,windows,The Shady Gentlemen,Phantasma VR,Adventure,9.333333333,2017-06-12,7.19
501990,windows,Sierra,Phantasmagoria,Adventure,8.523489933,2016-08-29,7.99
501970,windows,Sierra,Phantasmagoria 2: A Puzzle of Flesh,Adventure,7.894736842,2016-08-29,4.99
342550,windows,Eyemobi Ltd.,Phantasmal: Survival Horror Roguelike,Indie,5.879396985,2016-04-14,10.99
533080,windows,ERS G Studios,Phantasmat: Crucible Peak Collector\'s Edition,Adventure,5,2016-10-19,6.99
635520,windows,Eipix Entertainment,Phantasmat: The Endless Night Collector\'s Edition,Adventure,6.666666667,2017-05-15,7.19
578800,windows,Phantomisreal Ltd.,Phantom,Adventure,3.915662651,2017-05-27,18.99
329490,windows,MAGES. Inc.,Phantom Breaker: Battle Grounds,Action,8.393194707,2015-01-23,8.99
559100,windows,CreativeForge Games,Phantom Doctrine,Action,7.390783962,2018-08-14,30.99
587920,windows,Incendium LLC,Phantom Halls,Action,7.435897436,2018-10-31,15.49
701440,windows,Phantom Pine Studios,Phantom Jump,Indie,9.62962963,2017-12-08,0.0
764510,windows,Veslo Games,Phantom Signal — Sci-Fi Strategy Game,Casual,8.681318681,2018-01-16,4.79
610930,windows,Virtual Top,Phantom Soldier,Action,4.063324538,2017-03-29,3.99
907210,windows,Acerola,Phantom Thief Celianna,Indie,7.352941176,2018-11-15,10.29
445870,windows,Bread Team,Phantom Trigger,Action,6.923076923,2017-08-10,10.99
564530,windows,Impressions Games,Pharaoh + Cleopatra,Simulation,8.417721519,2016-12-15,6.99
441280,windows,KROBON station,Pharaoh Rebirth+,Action,9.427083333,2016-03-17,6.99
386080,windows,Milkstone Studios,Pharaonic,Action,8.241758242,2016-04-28,10.99
654660,windows,Visumeca Games,Pharmakon,Action,6.111111111,2017-07-20,7.19
865250,windows,DWSK Ltd,Phase Shift,Casual,7.2,2019-04-25,11.99
545570,windows,ColloseusX,PHAT PHROG,Action,6.216216216,2016-10-27,0.0
556160,windows,ColloseusX,PHAT STACKS,Action,4.233128834,2016-11-29,1.59
655600,windows,ColloseusX,PHAT STACKS 2,Casual,0,2017-08-15,1.59
817580,windows,Daniil Hasanov,PHEER,Adventure,8.461538462,2018-03-24,0.79
435080,windows,OrionSoft,Philia : the Sequel to Elansar,Adventure,3.333333333,2016-01-11,2.09
318300,windows,PIPE Studio,Phineas and Ferb: New Inventions,Adventure,4.166666667,2015-02-24,15.49
649150,windows,VGstudio,Phobia,Violent,3.055555556,2017-06-09,4.79
621880,windows,Ntroy LTD,Phoenix Dynasty 2,Action,4.077380952,2018-06-08,0.0
332480,windows,Awoker Games,Phoenix Force,Action,8.393782383,2014-11-13,2.79
431650,windows,ION LANDS,Phoning Home,Action,7.116788321,2017-02-07,14.99
943950,windows,Jadefire Gaming,Photo Finish,Action,10,2018-10-30,4.79
1008920,windows,EightyEight Games,Photographs,Adventure,7.586206897,2019-04-03,9.29
867510,windows,SMILEAXE,PHOTON CUBE,Action,10,2018-06-27,5.19
667660,windows,Gametroleum,Photon Rush,Action,10,2017-07-06,4.79
837850,windows,GRIP420,Photonic Distress,Action,9.756097561,2018-08-03,3.99
535980,windows,Hyper Hippo Games,Phrase Shift,Casual,9.428571429,2016-11-30,1.99
541380,windows,Royal Deal Games,PhysDrive,Action,4.259259259,2016-11-14,0.79
473730,windows,MegawattsCo,Physic Monster,Casual,4.049079755,2016-10-19,3.19
949890,windows,Sounding Stone / 老奉毊,Physical Exorcism: Case 01 / 除靈（物理）案件０１ / 除霊（物理）ケース０１,Adventure,8.787878788,2018-10-31,2.09
740110,windows,AFStudio,PhysicsN,Indie,8.571428571,2017-12-14,3.19
719740,windows,Sylvain Seccia,Pi,Action,7.5,2017-10-16,3.99
840120,windows,TOK Labs,Pi is Everything,Casual,5,2018-05-02,3.14
920700,windows,Music Breath,Piano Bar,Casual,2.5,2018-08-28,5.19
807950,windows,Music Breath,Piano Cat,Adventure,2.5,2018-03-16,2.89
831690,windows,Music Breath,Piano Play 3D,Casual,1.428571429,2018-04-26,2.89
697450,windows,iwangr,Piatka,Strategy,10,2017-09-15,0.79
625950,windows,ArteG,Pic Guesser,Casual,3,2017-05-12,0.79
497190,windows,Lisandro Lorea,Pichon,Action,8,2018-03-15,2.09
485620,windows,vikingfabian.com,Pick a Hero,Casual,7.380952381,2016-06-09,1.69
734750,windows,Fiveamp,PickCrafter,Casual,7.9526356,2017-12-14,0.0
204440,windows,MumboJumbo,Pickers,Adventure,8.115942029,2012-02-22,6.99
805260,linux,A.D. Klumpp,PICNIC,Indie,10,2018-03-04,0.0
461040,windows,TECOPARK,PICO PARK,Action,8.947368421,2016-04-27,3.99
799110,windows,Bearcat Games,Picrastination,Casual,9.523809524,2018-03-12,7.19
820030,windows,Somer Games,Picross Fairytale - nonogram: Red Riding Hood secret,Casual,8.008130081,2018-06-19,3.99
820040,windows,Somer Games,Picross Fairytale: Legend of the Mermaid,Casual,5.2,2018-08-01,3.99
1043040,windows,Sleepy Red Panda Studio,Picross Floof,Casual,5,2019-04-01,2.09
1044950,windows,Somer Games,Picross Hansel and Gretel - Nonograms,Adventure,0,2019-03-25,3.99
476460,windows,Jon Gallant,Picross Touch,Casual,9.142857143,2016-08-24,0.0
568320,windows,Tomlab Games,Pictopix,Casual,9.442622951,2017-01-05,4.99
998790,windows,Score Studios LLC,Piczle Lines DX+α,Casual,7.777777778,2019-03-21,15.49
218740,windows,Might and Delight,Pid,Adventure,8.452530322,2012-10-31,6.99
894110,windows,Mikhail Melnikov,PIDO1,Adventure,5.454545455,2018-07-18,0.79
674420,windows,MATRE,Piece of Memory,Action,5,2017-07-25,8.99
676520,windows,MATRE,Piece of Memory 2:Prologue,Action,10,2017-08-10,1.59
286220,windows,WaterMelon,Pier Solar and the Great Architects,RPG,6,2014-09-29,10.99
435490,windows,Mechabit Ltd,Pierhead Arcade,Casual,9.363636364,2016-09-21,7.19
339090,windows,Mommy\'s Best Games,Pig Eat Ball,Adventure,9.807692308,2018-09-26,11.39
520370,windows,OnionMilk,Pigeon Fight,Casual,7.5,2017-10-09,3.99
814300,windows,Nixtor Game Studio,Pigeons Attack,Action,9.302325581,2019-02-21,3.99
754040,windows,TSS Studio,Piggy Poggy Pog,Adventure,6.694915254,2017-11-28,2.89
454670,windows,DreamsSoftGames,Piggy Princess,Action,5.208333333,2016-03-19,2.79
496530,windows,Sliverbroom Studios,Pigmentone,Casual,7.24137931,2016-07-08,1.59
582280,windows,Irvin Vaush,PIGMENTUM,Casual,4.8,2017-01-23,0.79
1050870,windows,Wloop777,Pigocefal,Action,6.666666667,2019-04-03,2.09
1002270,windows,Koker_007,PiiSim,Action,10,2019-03-28,2.89
377520,windows,Byzantine Games,Pike and Shot : Campaigns,Strategy,7.612903226,2015-08-13,29.99
572890,windows,Arnaud De Bock,Pikuniku,Action,9.348659004,2019-01-24,10.29
611960,windows,BeagleGames,Pilam Sky,Action,8.863636364,2018-02-22,2.89
826130,windows,Vdevelopers,Pilferer,Adventure,7.37704918,2018-03-30,0.79
888620,windows,Robbin Leung,Pilgrimage,Indie,5.714285714,2018-07-20,5.19
802080,windows,Jakub Klementewicz,Pillage,Nudity,5.789473684,2018-08-13,4.79
371900,windows,MichaelArts,Pillar,Adventure,7.045454545,2015-05-29,5.59
291650,windows,Obsidian Entertainment,Pillars of Eternity,RPG,8.629881281,2015-03-26,22.99
560130,windows,Obsidian Entertainment,Pillars of Eternity II: Deadfire,RPG,8.350593109,2018-05-08,32.99
720020,windows,Tavo,Pilli Adventure,Action,10,2017-12-06,3.99
427770,windows,Petro Shoferystov,Pills4Skills,Action,9.361702128,2016-01-25,1.99
336760,windows,1C Wireless,Pilot Brothers,Adventure,8.111111111,2014-12-18,3.99
336770,windows,1C Wireless,Pilot Brothers 2,Adventure,7.352941176,2014-12-31,3.99
336780,windows,1C Wireless,Pilot Brothers 3: Back Side of the Earth,Adventure,4.444444444,2015-01-22,3.99
888030,windows,GuraShop,Pilot Rudder VR,Casual,0,2018-08-07,7.19
1032570,windows,Nathaniel Carter,Pilot Unknown,Action,7.5,2019-03-28,7.19
355910,windows,Fixpoint Productions,Piloteer,Indie,8.571428571,2015-09-25,1.99
732030,windows,Delmunsoft,Pimiko Plus,Indie,8.333333333,2017-12-14,3.99
555100,windows,Cracked Piston,Pimp Tight,Sexual Content,10,2017-02-27,1.69
745120,windows,baKno Games,Pinball,Casual,2.5,2017-11-10,3.99
856430,windows,Bullid Games,Pinball 2018,Casual,6.206896552,2018-05-18,1.69
238260,windows,FarSight Studios,Pinball Arcade,Free to Play,7.281553398,2013-11-04,0.0
678310,windows,Made of Bits,Pinball Deluxe: Reloaded,Casual,9.285714286,2017-10-06,5.59
486370,windows,Pinball Evolution VR,Pinball Evolution VR,Indie,8.275862069,2017-04-29,5.99
547590,windows,Zen Studios,Pinball FX2 VR,Simulation,8.469387755,2016-11-29,10.99
442120,windows,Zen Studios,Pinball FX3,Simulation,7.917525773,2017-09-26,0.0
448670,windows,OOO Gameprom,Pinball HD Collection,Action,5.555555556,2016-08-03,14.99
605850,windows,Reality Reflection,Pinball Inside: A VR Arcade Game,Casual,8.75,2017-03-08,0.0
595960,windows,Formslingers,Pinball Wicked,Casual,8.548387097,2017-10-12,7.99
204390,windows,RichMakeGame,Pineapple Smash Crew,Action,8.245614035,2012-02-02,6.99
288880,windows,VIS-Games,Pineview Drive,Action,6.357466063,2014-07-31,14.99
905090,windows,VIS-Games,Pineview Drive - Homeless,Action,7.37704918,2019-04-05,13.99
710950,windows,Jaime Scribbles Games,Pinewood Island,Casual,9.166666667,2017-10-10,6.99
655280,windows,Examined Interactive,Ping,Action,8.421052632,2017-07-04,0.79
363580,windows,NAMI TENTOU,PING 1.5+™,Indie,8.823529412,2015-08-13,3.99
495520,windows,Cover Corp.,Ping Pong League,Sports,6.037735849,2017-02-27,0.0
509960,windows,Mustache Games,Pinga Ponga,Action,4.583333333,2016-08-02,0.79
898930,windows,Jakub Domanski,Pingball Ultra,Action,5.555555556,2018-08-07,0.79
623570,windows,Immersive Artz,PingBall VR,Action,6.666666667,2017-04-12,3.99
802310,windows,Appnori Inc.,PingPong Kings VR,Casual,8,2018-03-15,11.39
409690,windows,Studio Pixel,Pink Heaven,Action,9.010989011,2015-11-03,0.0
409670,windows,Studio Pixel,Pink Hour,Action,9.25170068,2015-10-28,0.0
664620,windows,cyboheart,Pink Rage Otome,Adventure,6.486486486,2017-07-28,0.79
516480,windows,Green Dinosaur Games,Pinkman,Action,9.91902834,2017-01-16,0.79
891180,windows,KADOKAWA CORPORATION,PINPIN BALLBALL,Action,7.5,2018-11-01,0.0
331480,windows,Thomas Brush,Pinstripe,Adventure,8.94912427,2017-04-24,10.99
815780,windows,Mash Games,PIPE by BMX Streets,Indie,8.941355674,2018-03-15,7.19
721390,windows,Corey Martin,Pipe Push Paradise,Indie,10,2018-01-18,5.79
543580,windows,Cybreath,Pipejob,Action,8,2016-10-15,6.99
755890,windows,Bullid Games,Pipes!,Casual,7.692307692,2017-12-21,1.69
1043580,windows,Vedak the Dev,PipeWorks,Indie,10,2019-04-16,3.99
605530,windows,Tatyana Murzina,PippiStory,Action,6.838235294,2017-03-23,0.79
542750,windows,Ryabov Eduard,PIRATADO 1,Action,6.666666667,2016-10-18,7.19
1037850,windows,juhbeedesigns,Pirate Cannons AHOY!,Action,10,2019-03-11,0.79
370120,windows,Circuit Hive,Pirate Code,Adventure,6.666666667,2018-04-24,15.49
553410,windows,Rushil Reddy,Pirate Defense,Strategy,5,2016-11-11,6.99
321080,windows,Sascha Hartleb,Pirate Hell,Action,5.333333333,2014-11-07,4.79
928940,windows,Bad Logic Studios,Pirate Island Rescue,Action,7.5,2018-09-17,1.99
690860,windows,EnsenaSoft,Pirate Jump 2,Action,0,2017-08-23,0.79
891720,windows,Creobit,Pirate Mosaic Puzzle. Caribbean Treasures,Casual,6.923076923,2018-08-03,3.99
487350,windows,dadako,Pirate Pop Plus,Action,6.198347107,2016-11-04,3.99
963150,windows,Meow Studios,Pirate Survival Fantasy Shooter,Action,6.666666667,2018-10-30,7.19
359370,windows,Team Eyepatch,Pirate\'s Life,Simulation,3.787878788,2015-04-17,3.99
355120,windows,Smit Parmar,Pirates Deck,Casual,1.764705882,2015-08-10,1.99
678470,windows,Plan B,Pirates of corsairs,Action,6,2018-11-26,0.8
479020,windows,Praxia Entertainment,Pirates of the Polygon Sea,Action,7.840909091,2018-11-30,6.19
355650,windows,Little World Studio,Pirates vs Corsairs: Davy Jones\'s Gold,Strategy,5.909090909,2015-03-16,3.99
792000,windows,SRM Games,Pit Blocks 3D,Casual,10,2018-09-27,15.49
746020,windows,Frogmouth,Pit of Evil,Adventure,3.75,2018-10-26,7.99
291860,windows,The Behemoth,Pit People®,Action,9.417384788,2018-03-02,15.49
888710,windows,Wholetone Games,Pitch Perfect Ear Training,Casual,5,2018-07-10,3.99
527580,windows,JJ Castillo,PITCH-HIT: BASEBALL,Action,8.421052632,2016-09-23,10.29
526550,windows,Jacob Velez,PitchFork,Action,5,2016-09-29,10.99
464900,windows,Bonfire Games,Pitfall Planet,Adventure,10,2016-05-02,7.19
305740,windows,ILIKESCIFI Games,Pitiri 1977,Adventure,5.714285714,2014-11-07,2.79
427040,windows,Laudo Games,Pitstop Challenge,Casual,1.538461538,2016-02-01,7.99
569360,windows,Niko Kivilahti,Pivot Pilot,Action,9.393939394,2017-01-06,4.99
713830,windows,CRJ Games,Pivot Puzzles,Casual,10,2018-02-22,1.59
843440,windows,Nickervision Studios,Pivot XL,Action,9.61038961,2018-05-14,0.79
828170,windows,Lussels,Pivross,Casual,6.666666667,2018-04-16,0.0
293900,windows,Fixpoint Productions Ltd.,Pivvot,Action,9.151785714,2014-07-14,3.99
775850,windows,Norain Games.,Piwall,Casual,5.454545455,2018-01-18,0.0
601200,windows,Pixel After Pixel,Pix,Action,8.333333333,2017-09-01,1.99
330180,windows,Pastagames,Pix the Cat,Action,7.993311037,2015-01-29,6.99
1012720,windows,meokigame,Pix Tower,Indie,10,2019-02-09,0.79
593600,windows,Snail Games USA,PixARK,Action,6.196243203,2018-03-27,19.49
466790,windows,Hipix Studio,PixBit,Action,4.100719424,2016-05-21,3.19
618570,windows,Corrie Green,Pixel Arcade,Action,8.947368421,2018-04-02,7.19
1053780,windows,Pixel Art Monster - Color by Number,Pixel Art Monster - Color by Number,Action,10,2019-04-03,2.89
980850,windows,FreezeNova,Pixel Battle Royale,Action,5.448504983,2019-01-31,0.0
831180,windows,Slime King Games,Pixel Beef Battle,Action,10,2018-04-21,3.99
566810,windows,Uborm,Pixel bomb! bomb!!,Action,0,2016-12-14,1.99
976580,windows,stariy8419,Pixel Bombs,Action,3.333333333,2018-11-19,0.79
263080,windows,Giant Box Games,Pixel Boy and the Ever Expanding Dungeon,Action,6.756756757,2014-05-30,0.79
728990,windows,azimut team,Pixel Car,Casual,4.838709677,2017-10-31,0.79
492340,windows,Batovi Games Studio,Pixel Cup Soccer 17,Action,9.102040816,2016-08-04,6.99
648440,windows,Level Evil,Pixel Devil and the Broken Cartridge,Action,6.376811594,2019-02-26,3.99
982880,windows,Sly,Pixel Drawing,Casual,6.666666667,2018-11-21,3.98
770350,windows,azimut team,PIXEL DRIFT,Casual,4.84375,2018-02-04,0.79
365900,windows,Retronic Games,Pixel Dungeon,Adventure,8.969957082,2015-05-29,3.99
